Reaktionsdatum,Reaktionstyp,Übergeordneter Typ,Übergeordnete ID
"17.01.2024, 21:19:52",Kudos,Aktivität,10555280107
"20.01.2024, 17:51:30",Kudos,Aktivität,10595295691
"20.01.2024, 17:51:35",Kudos,Aktivität,10595036789
"20.01.2024, 17:51:41",Kudos,Aktivität,10589089970
"20.01.2024, 17:53:02",Kudos,Aktivität,10593879822
"22.01.2024, 21:34:47",Kudos,Aktivität,10608990023
"22.01.2024, 21:35:54",Kudos,Aktivität,10607108998
"03.02.2024, 21:39:44",Kudos,Aktivität,10689108770
"04.02.2024, 21:44:31",Kudos,Aktivität,10694241785
"04.02.2024, 21:45:01",Kudos,Aktivität,10693100893
"23.02.2024, 20:48:23",Kudos,Aktivität,10819596315
"23.02.2024, 20:48:39",Kudos,Aktivität,10821735763
"01.03.2024, 11:46:57",Kudos,Aktivität,10866600945
"18.03.2024, 20:49:07",Kudos,Aktivität,10968984996
"18.03.2024, 21:31:24",Kudos,Aktivität,10987545403
"18.03.2024, 21:31:45",Kudos,Aktivität,10985218849
"18.03.2024, 21:31:48",Kudos,Aktivität,10983388868
"18.03.2024, 21:31:51",Kudos,Aktivität,10984552366
"18.03.2024, 21:31:53",Kudos,Aktivität,10981781344
"18.03.2024, 21:32:00",Kudos,Aktivität,10985506262
"18.03.2024, 21:32:06",Kudos,Aktivität,10986256846
"21.03.2024, 21:31:36",Kudos,Aktivität,11009859221
"21.03.2024, 21:31:40",Kudos,Aktivität,11005383625
"24.03.2024, 15:40:28",Kudos,Aktivität,11027625460
"24.03.2024, 17:12:18",Kudos,Aktivität,11029713214
"28.03.2024, 15:11:38",Kudos,Aktivität,11055329816
"29.03.2024, 21:20:48",Kudos,Aktivität,11060223943
"30.03.2024, 20:31:07",Kudos,Aktivität,11071258550
"01.04.2024, 14:56:59",Kudos,Aktivität,11083711454
"03.04.2024, 16:25:56",Kudos,Aktivität,11095720693
"03.04.2024, 18:44:10",Kudos,Aktivität,11099982270
"04.04.2024, 19:00:49",Kudos,Aktivität,11106923856
"04.04.2024, 19:01:40",Kudos,Aktivität,11106401109
"06.04.2024, 12:51:20",Kudos,Aktivität,11113327031
"07.04.2024, 14:46:01",Kudos,Aktivität,11125785928
"07.04.2024, 14:46:05",Kudos,Aktivität,11121548740
"07.04.2024, 14:46:17",Kudos,Aktivität,11117329879
"08.04.2024, 12:48:41",Kudos,Aktivität,11129258477
"08.04.2024, 12:48:44",Kudos,Aktivität,11129283447
"17.04.2024, 12:44:02",Kudos,Aktivität,11194882724
"23.04.2024, 20:10:34",Kudos,Aktivität,11247929570
"23.04.2024, 20:10:40",Kudos,Aktivität,11246575547
"23.04.2024, 20:10:50",Kudos,Aktivität,11243921789
"23.04.2024, 20:10:55",Kudos,Aktivität,11243786967
"25.04.2024, 14:36:04",Kudos,Aktivität,11260590745
"25.04.2024, 14:36:07",Kudos,Aktivität,11258758960
"25.04.2024, 14:36:11",Kudos,Aktivität,11259044425
"25.04.2024, 14:36:22",Kudos,Aktivität,11258712963
"28.04.2024, 13:07:43",Kudos,Aktivität,11280887857
"28.04.2024, 13:08:10",Kudos,Aktivität,11281991011
"28.04.2024, 13:08:20",Kudos,Aktivität,11281242265
"28.04.2024, 13:08:28",Kudos,Aktivität,11281282664
"30.04.2024, 14:12:25",Kudos,Aktivität,11288921457
"03.05.2024, 21:49:11",Kudos,Aktivität,11325037121
"03.05.2024, 21:49:15",Kudos,Aktivität,11321833335
"07.05.2024, 21:45:08",Kudos,Aktivität,11355664361
"07.05.2024, 21:46:29",Kudos,Aktivität,11342531740
"07.05.2024, 21:46:40",Kudos,Aktivität,11345587470
"07.05.2024, 21:46:55",Kudos,Aktivität,11341808785
"08.05.2024, 13:28:23",Kudos,Aktivität,11359645060
"10.05.2024, 18:20:05",Kudos,Aktivität,11378409774
"13.05.2024, 17:25:01",Kudos,Aktivität,11381860535
"13.05.2024, 17:25:04",Kudos,Aktivität,11383006994
"15.05.2024, 20:54:11",Kudos,Aktivität,11416212614
"15.05.2024, 20:54:28",Kudos,Aktivität,11409081232
"15.05.2024, 20:54:38",Kudos,Aktivität,11411207478
"31.05.2024, 13:00:41",Kudos,Aktivität,11538145977
"01.06.2024, 11:41:46",Kudos,Aktivität,11545415904
"01.06.2024, 11:41:51",Kudos,Aktivität,11541518349
"03.06.2024, 16:37:43",Kudos,Aktivität,11564012921
"10.06.2024, 19:54:25",Kudos,Aktivität,11621354945
"10.06.2024, 19:54:30",Kudos,Aktivität,11619480425
"10.06.2024, 19:54:37",Kudos,Aktivität,11617150130
"14.06.2024, 12:03:37",Kudos,Aktivität,11645440429
"15.06.2024, 20:45:54",Kudos,Aktivität,11660187164
"15.06.2024, 20:45:55",Kudos,Aktivität,11659729870
"15.06.2024, 20:45:57",Kudos,Aktivität,11659762744
"15.06.2024, 20:46:12",Kudos,Aktivität,11655309566
"15.06.2024, 20:46:35",Kudos,Aktivität,11657389629
"15.06.2024, 20:47:29",Kudos,Aktivität,11652309698
"15.06.2024, 20:47:37",Kudos,Aktivität,11650152691
"17.06.2024, 20:22:55",Kudos,Aktivität,11675472255
"20.06.2024, 07:31:25",Kudos,Aktivität,11694510352
"29.06.2024, 22:13:44",Kudos,Aktivität,11765799492
"29.06.2024, 22:13:55",Kudos,Aktivität,11765789309
"29.06.2024, 22:14:00",Kudos,Aktivität,11767258142
"29.06.2024, 22:14:15",Kudos,Aktivität,11764063615
"29.06.2024, 22:14:40",Kudos,Aktivität,11765929929
"29.06.2024, 22:14:51",Kudos,Aktivität,11768211152
"01.07.2024, 16:20:26",Kudos,Aktivität,11782369648
"04.07.2024, 19:46:58",Kudos,Aktivität,11805864401
"06.07.2024, 15:50:51",Kudos,Aktivität,11822195536
"12.07.2024, 12:31:58",Kudos,Aktivität,11869575428
"12.07.2024, 12:32:02",Kudos,Aktivität,11868556837
"12.07.2024, 12:32:25",Kudos,Aktivität,11865042534
"17.07.2024, 19:21:59",Kudos,Aktivität,11907642397
"17.07.2024, 19:22:11",Kudos,Aktivität,11902521585
"21.07.2024, 19:31:48",Kudos,Aktivität,11944079123
"21.07.2024, 19:31:53",Kudos,Aktivität,11946479798
"21.07.2024, 19:32:23",Kudos,Aktivität,11945075883
"23.07.2024, 14:44:19",Kudos,Aktivität,11957559778
"27.07.2024, 10:58:07",Kudos,Aktivität,11990782975
"27.07.2024, 10:58:12",Kudos,Aktivität,11990762005
"27.07.2024, 10:58:16",Kudos,Aktivität,11990494020
"27.07.2024, 10:58:31",Kudos,Aktivität,11992213946
"27.07.2024, 10:58:37",Kudos,Aktivität,11987051016
"28.07.2024, 15:48:36",Kudos,Aktivität,12002365297
"28.07.2024, 15:49:36",Kudos,Aktivität,11996525724
"28.07.2024, 15:49:47",Kudos,Aktivität,11999438157
"28.07.2024, 15:49:54",Kudos,Aktivität,11994860660
"29.07.2024, 20:08:46",Kudos,Aktivität,12011470167
"31.07.2024, 19:45:51",Kudos,Aktivität,12029431400
"04.08.2024, 13:17:13",Kudos,Aktivität,12059668797
"04.08.2024, 13:17:18",Kudos,Aktivität,12057176736
"04.08.2024, 13:17:41",Kudos,Aktivität,12052569659
"05.08.2024, 14:56:01",Kudos,Aktivität,12068677452
"05.08.2024, 14:56:14",Kudos,Aktivität,12063004172
"05.08.2024, 14:56:17",Kudos,Aktivität,12061186446
"05.08.2024, 14:56:19",Kudos,Aktivität,12061838682
"05.08.2024, 14:56:28",Kudos,Aktivität,12066878627
"05.08.2024, 14:56:37",Kudos,Aktivität,12061173063
"05.08.2024, 14:56:40",Kudos,Aktivität,12066675281
"05.08.2024, 14:57:06",Kudos,Aktivität,12063647163
"05.08.2024, 20:30:56",Kudos,Aktivität,12071211234
"05.08.2024, 20:42:08",Kudos,Aktivität,12071438330
"14.08.2024, 07:12:43",Kudos,Aktivität,12142900978
"14.08.2024, 15:44:19",Kudos,Aktivität,12144165435
"15.08.2024, 15:37:38",Kudos,Aktivität,12150920131
"15.08.2024, 21:34:00",Kudos,Aktivität,12155378885
"17.08.2024, 20:31:43",Kudos,Aktivität,12169733189
"17.08.2024, 20:31:53",Kudos,Aktivität,12170450187
"23.08.2024, 06:23:58",Kudos,Aktivität,12211116616
"23.08.2024, 06:24:04",Kudos,Aktivität,12202205247
"25.08.2024, 20:43:52",Kudos,Aktivität,12237659108
"03.09.2024, 20:16:36",Kudos,Aktivität,12300396418
"03.09.2024, 20:17:31",Kudos,Aktivität,12313500169
"03.09.2024, 20:17:33",Kudos,Aktivität,12315353874
"03.09.2024, 20:17:54",Kudos,Aktivität,12312550158
"03.09.2024, 20:18:17",Kudos,Aktivität,12308171443
"03.09.2024, 20:19:07",Kudos,Aktivität,12309213718
"09.09.2024, 06:05:04",Kudos,Aktivität,12363433669
"09.09.2024, 06:05:18",Kudos,Aktivität,12360839888
"12.09.2024, 10:09:57",Kudos,Aktivität,12389400537
"12.09.2024, 10:10:00",Kudos,Aktivität,12388875454
"12.09.2024, 10:10:04",Kudos,Aktivität,12389630708
"15.09.2024, 19:00:04",Kudos,Aktivität,12416201457
"15.09.2024, 19:00:16",Kudos,Aktivität,12415775076
"20.09.2024, 06:27:16",Kudos,Aktivität,12453543463
"20.09.2024, 06:27:20",Kudos,Aktivität,12448848696
"20.09.2024, 06:27:30",Kudos,Aktivität,12449054195
"23.09.2024, 15:44:49",Kudos,Aktivität,12475354816
"23.09.2024, 15:46:05",Kudos,Aktivität,12476936763
"07.10.2024, 17:00:44",Kudos,Aktivität,12594780204
"07.10.2024, 17:00:54",Kudos,Aktivität,12595756432
"13.10.2024, 12:07:58",Kudos,Aktivität,12644840086
"13.10.2024, 18:25:31",Kudos,Aktivität,12644584251
"15.10.2024, 07:42:18",Kudos,Aktivität,12658762704
"15.10.2024, 07:42:26",Kudos,Aktivität,12658243617
"15.10.2024, 07:42:31",Kudos,Aktivität,12653409201
"15.10.2024, 07:43:14",Kudos,Aktivität,12645131145
"15.10.2024, 07:43:36",Kudos,Aktivität,12645780587
"18.10.2024, 08:16:52",Kudos,Aktivität,12672348927
"25.10.2024, 13:23:50",Kudos,Aktivität,12739205333
"27.10.2024, 11:31:47",Kudos,Aktivität,12755532952
"01.11.2024, 11:53:10",Kudos,Aktivität,12795407903
"01.11.2024, 11:53:14",Kudos,Aktivität,12795772214
"01.11.2024, 11:53:18",Kudos,Aktivität,12794290333
"01.11.2024, 11:53:24",Kudos,Aktivität,12794564349
"01.11.2024, 11:53:27",Kudos,Aktivität,12794662930
"01.11.2024, 11:53:30",Kudos,Aktivität,12794271761
"08.11.2024, 12:11:33",Kudos,Aktivität,12851168425
"08.11.2024, 12:11:38",Kudos,Aktivität,12850492479
"08.11.2024, 12:11:44",Kudos,Aktivität,12849696773
"23.11.2024, 21:43:09",Kudos,Aktivität,12966031905
"23.11.2024, 21:43:16",Kudos,Aktivität,12965782161
"29.11.2024, 19:35:40",Kudos,Aktivität,13009242553
"07.12.2024, 22:34:21",Kudos,Aktivität,13065248503
"07.12.2024, 22:34:26",Kudos,Aktivität,13065480886
"07.12.2024, 22:34:46",Kudos,Aktivität,13063567523
"07.12.2024, 22:34:51",Kudos,Aktivität,13063565212
"07.12.2024, 22:34:53",Kudos,Aktivität,13066658734
"11.12.2024, 15:42:33",Kudos,Aktivität,13091251413
"15.12.2024, 16:15:35",Kudos,Aktivität,13119330647
"15.12.2024, 16:15:49",Kudos,Aktivität,13119114694
"15.12.2024, 16:16:09",Kudos,Aktivität,13119224067
"17.12.2024, 16:57:03",Kudos,Aktivität,13132674768
"18.12.2024, 21:57:24",Kudos,Aktivität,13143927846
"03.01.2025, 08:57:38",Kudos,Aktivität,13252554392
"11.01.2025, 20:23:08",Kudos,Aktivität,13325766126
"12.01.2025, 18:59:08",Kudos,Aktivität,13336508961
"12.01.2025, 18:59:11",Kudos,Aktivität,13335785565
"12.01.2025, 18:59:50",Kudos,Aktivität,13335222354
"12.01.2025, 19:00:24",Kudos,Aktivität,13336824581
"16.01.2025, 11:24:08",Kudos,Aktivität,13368030911
"16.01.2025, 11:24:29",Kudos,Aktivität,13367995239
"16.01.2025, 11:24:39",Kudos,Aktivität,13358599037
"16.01.2025, 11:24:52",Kudos,Aktivität,13363552193
"16.01.2025, 11:24:55",Kudos,Aktivität,13359008628
"24.01.2025, 23:32:16",Kudos,Aktivität,13439474975
"24.01.2025, 23:32:21",Kudos,Aktivität,13437966437
"24.01.2025, 23:32:29",Kudos,Aktivität,13437606090
"24.01.2025, 23:32:38",Kudos,Aktivität,13433263297
"24.01.2025, 23:32:42",Kudos,Aktivität,13430959554
"28.01.2025, 20:27:37",Kudos,Aktivität,13476385922
"28.01.2025, 20:27:51",Kudos,Aktivität,13472045492
"06.02.2025, 06:44:06",Kudos,Aktivität,13550381056
"10.02.2025, 21:33:26",Kudos,Aktivität,13590458120
"12.02.2025, 22:25:46",Kudos,Aktivität,13610661010
"12.02.2025, 22:25:49",Kudos,Aktivität,13610471997
"12.02.2025, 22:26:00",Kudos,Aktivität,13610245902
"12.02.2025, 22:26:28",Kudos,Aktivität,13606014425
"13.02.2025, 05:54:05",Kudos,Aktivität,13614084844
"13.02.2025, 05:54:33",Kudos,Aktivität,13612825743
"13.02.2025, 05:54:46",Kudos,Aktivität,13602300671
"23.02.2025, 19:59:15",Kudos,Aktivität,13706309452
"02.03.2025, 16:06:09",Kudos,Aktivität,13768942004
"09.03.2025, 15:52:34",Kudos,Aktivität,13834668151
"09.03.2025, 15:52:47",Kudos,Aktivität,13832355440
"09.03.2025, 15:53:07",Kudos,Aktivität,13832510279
"09.03.2025, 15:53:28",Kudos,Aktivität,13824994865
"09.04.2025, 21:14:37",Kudos,Aktivität,14128601450
"09.04.2025, 21:14:51",Kudos,Aktivität,14125521196
"09.04.2025, 21:14:55",Kudos,Aktivität,14129775386
"11.04.2025, 21:05:02",Kudos,Aktivität,14145844975
"11.04.2025, 21:05:09",Kudos,Aktivität,14143036128
"11.04.2025, 21:05:32",Kudos,Aktivität,14142721770
"13.04.2025, 09:52:56",Kudos,Aktivität,14162591862
"13.04.2025, 19:54:05",Kudos,Aktivität,14165504459
"13.04.2025, 19:54:14",Kudos,Aktivität,14166253300
"18.04.2025, 21:19:31",Kudos,Aktivität,14205116861
"18.04.2025, 21:19:35",Kudos,Aktivität,14194023786
"21.04.2025, 20:52:38",Kudos,Aktivität,14243518175
"21.04.2025, 20:52:48",Kudos,Aktivität,14243931223
"21.04.2025, 20:52:49",Kudos,Aktivität,14239915322
"21.04.2025, 20:53:06",Kudos,Aktivität,14238949112
"21.04.2025, 20:53:18",Kudos,Aktivität,14239462772
"25.04.2025, 18:25:46",Kudos,Aktivität,14282666338
"30.04.2025, 12:36:12",Kudos,Aktivität,14329515915
"30.04.2025, 12:36:16",Kudos,Aktivität,14330530318
"30.04.2025, 12:36:29",Kudos,Aktivität,14324684550
"30.04.2025, 12:36:40",Kudos,Aktivität,14324730264
"30.04.2025, 12:36:44",Kudos,Aktivität,14319902210
"30.04.2025, 12:36:57",Kudos,Aktivität,14318755103
"11.05.2025, 12:58:55",Kudos,Aktivität,14445680560
"11.05.2025, 12:59:14",Kudos,Aktivität,14439617481
"11.05.2025, 12:59:16",Kudos,Aktivität,14438887503
"11.05.2025, 12:59:47",Kudos,Aktivität,14438469747
"11.05.2025, 12:59:56",Kudos,Aktivität,14437709912
"15.05.2025, 21:03:02",Kudos,Aktivität,14487409521
"28.05.2025, 06:07:07",Kudos,Aktivität,14617455648
"28.05.2025, 06:07:14",Kudos,Aktivität,14613769584
"28.05.2025, 06:07:19",Kudos,Aktivität,14608322448
"28.05.2025, 06:08:12",Kudos,Aktivität,14599181740
"28.05.2025, 06:08:20",Kudos,Aktivität,14597561892
"30.05.2025, 14:53:54",Kudos,Aktivität,14640240151
"30.05.2025, 14:54:09",Kudos,Aktivität,14637900568
"30.05.2025, 14:54:12",Kudos,Aktivität,14635084781
"30.05.2025, 14:55:23",Kudos,Aktivität,14628142176
"31.05.2025, 20:51:30",Kudos,Aktivität,14653233271
"04.06.2025, 20:13:07",Kudos,Aktivität,14695121163
"09.06.2025, 19:48:19",Kudos,Aktivität,14744190376
"09.06.2025, 19:48:40",Kudos,Aktivität,14742116054
"11.06.2025, 06:56:24",Kudos,Aktivität,14762268251
"11.06.2025, 06:56:27",Kudos,Aktivität,14762694627
"12.06.2025, 18:51:02",Kudos,Aktivität,14776639367
"12.06.2025, 18:51:06",Kudos,Aktivität,14776932300
"13.06.2025, 11:09:53",Kudos,Aktivität,14783533036
"22.06.2025, 21:04:25",Kudos,Aktivität,14878467350
"29.06.2025, 09:54:11",Kudos,Aktivität,14948688653
"29.06.2025, 09:54:14",Kudos,Aktivität,14949509798
"04.07.2025, 16:24:06",Kudos,Aktivität,15005730532
"20.07.2025, 15:14:25",Kudos,Aktivität,15174755758
"20.07.2025, 15:14:30",Kudos,Aktivität,15173389602
"20.07.2025, 15:14:36",Kudos,Aktivität,15175168412
"20.07.2025, 15:14:44",Kudos,Aktivität,15175183476
"20.07.2025, 15:14:49",Kudos,Aktivität,15174026095
"20.07.2025, 15:14:53",Kudos,Aktivität,15173800265
"24.08.2025, 19:12:20",Kudos,Aktivität,15573694274
"24.08.2025, 19:12:25",Kudos,Aktivität,15569765409
"24.08.2025, 19:12:51",Kudos,Aktivität,15572701033
"30.08.2025, 08:05:34",Kudos,Aktivität,15623302270
"03.09.2025, 03:48:50",Kudos,Aktivität,15667300307
"11.09.2025, 11:28:50",Kudos,Aktivität,15771775403
"11.09.2025, 11:28:54",Kudos,Aktivität,15773106529
"17.09.2025, 07:12:03",Kudos,Aktivität,15839151415
"25.09.2025, 20:12:26",Kudos,Aktivität,15933909022
"25.09.2025, 20:13:09",Kudos,Aktivität,15928958616
"25.09.2025, 20:13:26",Kudos,Aktivität,15923084869
"02.10.2025, 05:43:27",Kudos,Aktivität,15999776989
"04.10.2025, 21:19:11",Kudos,Aktivität,16032892345
"08.10.2025, 09:43:53",Kudos,Aktivität,16071328224
"08.10.2025, 09:44:00",Kudos,Aktivität,16066891304
"08.10.2025, 09:44:02",Kudos,Aktivität,16066178180
"08.10.2025, 09:44:12",Kudos,Aktivität,16066903509
"16.10.2025, 12:11:28",Kudos,Aktivität,16149354780
"30.10.2025, 21:30:57",Kudos,Aktivität,16304568678
"30.10.2025, 21:31:16",Kudos,Aktivität,16294420984
"23.11.2025, 21:02:56",Kudos,Aktivität,16545565374
"23.11.2025, 21:04:05",Kudos,Aktivität,16533854647
"23.11.2025, 21:04:28",Kudos,Aktivität,16542781340
"23.11.2025, 21:04:31",Kudos,Aktivität,16544007942
"23.11.2025, 21:04:52",Kudos,Aktivität,16535834017
"23.11.2025, 21:05:17",Kudos,Aktivität,16532740020
"09.12.2025, 10:59:19",Kudos,Aktivität,16691151947
"23.12.2025, 11:05:09",Kudos,Aktivität,16801591724
"25.12.2025, 16:55:23",Kudos,Aktivität,16837707545
"25.12.2025, 20:59:12",Kudos,Aktivität,16836831168
"25.12.2025, 20:59:51",Kudos,Aktivität,16828820329
"27.12.2025, 04:50:18",Kudos,Aktivität,16848306427
"27.12.2025, 04:50:29",Kudos,Aktivität,16845994893
"28.12.2025, 16:11:54",Kudos,Aktivität,16865604675
"28.12.2025, 16:12:24",Kudos,Aktivität,16861181505
"30.12.2025, 15:00:46",Kudos,Aktivität,16884022041
"30.12.2025, 15:01:31",Kudos,Aktivität,16874990245
"30.12.2025, 15:01:39",Kudos,Aktivität,16873896454
"31.12.2025, 07:22:36",Kudos,Aktivität,16880391614
"31.12.2025, 07:22:51",Kudos,Aktivität,16866746778
"31.12.2025, 15:18:37",Kudos,Aktivität,16894239020
"31.12.2025, 15:18:49",Kudos,Aktivität,16894609005
"01.01.2026, 13:31:39",Kudos,Aktivität,16900173164
"01.01.2026, 13:31:59",Kudos,Aktivität,16896268956
"01.01.2026, 13:32:39",Kudos,Aktivität,16894932045
"04.01.2026, 17:27:07",Kudos,Aktivität,16936323796
"04.01.2026, 17:27:17",Kudos,Aktivität,16931465881
"24.01.2026, 13:53:29",Kudos,Aktivität,17157792779
"04.11.2024, 00:28:09",Gefällt mir,Kommentieren,1957789979
"04.11.2024, 00:28:09",Gefällt mir,Kommentieren,1957802168
"04.11.2024, 00:28:06",Gefällt mir,Kommentieren,1957776021
"04.11.2024, 00:28:11",Gefällt mir,Kommentieren,1957765009
"04.11.2024, 00:28:14",Gefällt mir,Kommentieren,1957740142
"04.11.2024, 00:28:12",Gefällt mir,Kommentieren,1957744176
"05.11.2024, 10:50:40",Gefällt mir,Kommentieren,1959022383
